"﻿""Key""",Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
GZXSPNAV,book,2017,,Sustainable surfing,,978-1-138-93075-9,,,,,2017,2025-06-24 18:36:10,2026-02-17 01:57:04,,,,,,,,,,,,,Routledge,"Abingdon, Oxon ; New York, NY",,,,,,,,,"<p>00000</p>; <p>Sustainability and surfing in a risk society / Gregory Borne – Resource system boundaries, ecosystems, management, stakeholders / Steve Martin and Danny O&apos;Obrien – Technology, industry , and sustainability – The technological epoch of surfing, its implications and impacts and the potential for sustainability to theme the next epoch / Leon Mach – Towards more sustainable business practices in surf industry clusters / Anna Gerke – Surfboard manufacturing technologies / Chris Gibson &amp; Andy Warren – Surfing voices in coastal management : Gold Coast surf management plan / Dan Ware, Neil Lazarow and Rob Hales – International surfing activism / Rob Hales, Neil Lazarow and Dan Ware – Hedonic pricing and strategies for ensuring local value from surf driven coastal exploitation / Jason Scorse – Localism and opportunity or barrier to achieving sustainability / Lindsay Usher – Wilderness surfing experiences, development responses / Mark Orams – Surfing spaces / Jon Anderson – Culture, meaning and sustainability in surfing / Neil Lazarow and Rebecca Olive – Nirvanification in the age of simulated surfing environments / Jess Ponting – Sustainability and surfing : themes and synergies, future directions / Gregory Borne</p>",,,Economic aspects; Environmental aspects; Sustainability; #nosource; Environmental sustainability; Surfing,,"Borne, Gregory; Ponting, Jess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JG7NA76D,book,2015,,"Textos, pixeles y bits. Reflexiones sobre la publicación digital",,,,,http://www.iib.unam.mx/index.php/publicaciones?start=3,"Este libro, publicado en formato digital ―utilizando, precisamente, los nuevos formatos de edición―, es una excelente muestra del análisis sobre los retos actuales que enfrenta la producción editorial en el cada vez más acelerado campo tecnológico. El uso de las redes sociales y la llamada Web 2.0 han permitido la publicación, por los mismos usuarios, de una enorme cantidad de material digital, como novelas electrónicas, fotografías, ilustraciones y blogs, lo cual ha generado otros tipos de difusión de las distintas formas del saber. Atendiendo estas premisas, los estudios que componen la presente obra buscan responder ―de acuerdo con las palabras de Isabel Galina Russell, coordinadora del volumen― a los siguientes puntos: problematización y definición de publicación digital en el contexto del resguardo de patrimonio bibliográfico; uso de la digitalización para apoyar las tareas de preservación y difusión de materiales históricos; desarrollo de nuevos tipos de publicaciones, en particular las aplicaciones literarias para iPad; reflexión acerca de los retos y dificultades para la preservación de documentación personal digital; relación entre oralidad y escritura en el texto digital y el papel del archivo sonoro; derechos de autor y discusión relativa al deliberado balance entre los controles para la protección de la propiedad intelectual y la importancia del conocimiento abierto y el bien común. En definitiva, los textos aquí reunidos, los cuales conforman una visión plural y multidisciplinaria, ponen sobre la mesa una temática tan interesante como necesaria.",2015,2025-06-24 18:36:10,2026-02-17 01:57:04,,,,,,,,,,,,,,,es,,,,,,,,<p>00000</p>,,,#nosource; Publicación digital,,"Galina Russell, Isabel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG7LT7P5,book,2017,,"Los hijos de los dioses: El ""Grupo Filosófico Hiperión"" y la filosofía de lo mexicano",,,,,https://www.scribd.com/book/336319450/Los-hijos-de-los-dioses-El-Grupo-Filosofico-Hiperion-y-la-filosofia-de-lo-mexicano,"Descubrir qué es lo mexicano, cuáles son los rasgos que mejor describen el ser nacional, las particularidades de su cultura y su devenir histórico, ha sido una vieja obsesión que ha ocupado a numerosos intelectuales, científicos sociales, artistas y hombres de letras de México desde, por lo menos, finales del siglo XIX. Hacia mediados del siglo pasado, un grupo de jóvenes universitarios –filósofos en su mayoría–, se propusieron actualizar las búsquedas sobre la identidad nacional haciendo uso de un inusitado arsenal teórico. El presente libro explora las representaciones identitarias formuladas por estos intelectuales, quienes dieron en llamarse Grupo filosófico Hiperión. Las propuestas y tesis que englobaron bajo el nombre de ""filosofía de lo mexicano"" o ""filosofía de la mexicanidad"" son examinadas aquí bajo la lupa de las distintas tramas que dieron sustento, significado y proyección a sus planteamientos sobre lo mexicano.",2017-11,2025-06-24 18:36:10,2026-02-17 01:57:04,2017-11-23,,,,,,,Los hijos de los dioses,,,,,,,,,,,,,,,<p>00000</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85DRDN9S,book,2019,"Fry, Hannah",Hola mundo: cómo seguir siendo humanos en la era de los algoritmos,,978-84-17552-41-1,,,,,2019,2025-06-24 18:36:10,2026-02-17 01:57:04,,,,,,,,Hola mundo,,,,,,,Traducció de: Hello world : being human in the age of algorithms,,,,,,,,<p>00000 OCLC: 1139473619</p>,,,#nosource,,,,"Ramos, Francisco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEHENKF6,book,2014,"Marqués, María Pérez",Minería de Datos a través de ejemplos,,978-84-941801-4-9,,,,Rare book,2014-03,2025-06-24 18:36:10,2026-02-17 01:57:04,,,,,,,,,,,,,RC Libros,Madrid,Spanish,,,,,,,,<p>00036</p>,,,,,,,,,,,,,,,,,,,,,,,,"1ªed., 1ª imp edition",,,,,,,,,,,,,,,,,,,,,,,,,,
V4FXV8CB,book,1997,"Irizarry, Estelle",Informática y literatura: análisis de textos hispánicos,,978-84-922335-6-4,,,,,1997,2025-06-24 18:36:10,2026-02-17 01:57:04,,,,,,,,Informática y literatura,,,,,Anthropos Editorial,,es,,,,,,,,<p>00006</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMFBAYFR,book,2012,"Bunge, Mario",Filosofía para médicos,,978-84-9784-739-1,,,,,2012,2025-06-24 18:36:15,2026-02-17 01:57:04,,,,,,,,,,,,,Gedisa,Barcelona,Español,,,,,,,,"Los médicos filosofan todo el tiempo, casi siempre sin saberlo. Así adoptan: el realismo, cuando dan por descontado que sus pacientes son reales: el materialismo, cuando cortan por medio de la cirugía o recetan píldoras en vez de hacer conjuros o rezar; el sistemismo, cuando conciben y tratan el cuerpo humano como un sistema, no como un agregado de partes desconectadas entre sí. La filosofía en la medicina es un vasto territorio apenas explorado, casi desconocido por muchos médicos. En este libro se analizan ideas médicas clave y, sin embargo, muy discutidas. ¿Cómo puede ayudar o perjudicar la filosofía a la medici-na? ¿Qué es la enfermedad: cosa o proceso, natural o social? ¿Por qué suelen ser inciertos los diagnósticos médicos? ¿Tiene sentido hablar de probabilidad en medicina? ¿A qué se debe el atraso de la psiquiatría? ¿Hay pruebas de eficacia de las medicinas tradicionales, como la china y la ayurvédica? ¿Qué es la medicina: ciencia aplicada, técnica o arte? ¿Qué filosofía moral debe guiar el ejercicio de la me-dicina? A estos interrogantes y a otras cuestiones no menos controvertidas, como el ensayo clínico aleatorio, la prevención en cuanto problema médico-político, las medicinas alternativas y los delitos de la industria farmacéutica, son algunos de los temas tratados con cuidado y profundidad por el conocido físico, filósofo y epistemólogo Mario Bunge. El texto, además, ha sido revisado por investigadores biomédicos y profesionales.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YSBE6EQH,book,1938,"Buchanan, Scott",The doctrine of Signatures: a defence of Theory in Medicine,,0-415-22566-3,,,,,1938,2025-06-24 18:36:15,2026-02-17 01:57:04,,,,,,,,,,,,,Routledge,Londres,Inglés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSLDKBVZ,book,2006,"Cerezo, José M.",La blogosfera hispana: pioneros de la cultura digital,,,,,http://www.fundacionorange.es/areas/25_publicaciones/la_blogosfera_hispana.pdf,,2006,2025-06-24 18:36:15,2026-02-17 01:57:04,,,,,,,,,,,,,Fundación France Telecom España,,Spanish,,,,,,,,<p>00002</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644CUDM4,book,2001,"Millán, José Antonio",Internet y el español,,84-931542-7-X,,,,,2001,2025-06-24 18:36:15,2026-02-17 01:57:04,,,,,,,,,Biblioteca Fundación Retevisión,,,,Fundación Retevisión,Madrid,Spanish,,,,,,,,<p>00056</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4UYFGKC8,book,1994,"Marcos Marín, Francisco",Informática y Humanidades,,,,,,,1994,2025-06-24 18:36:15,2026-02-17 01:57:04,,,,,,,,,,,,,Gredos,Madrid,Spanish,,,,,,,,<p>00056</p>,,,#nosource; TEI; SGML; ADMYTE; Libro de Alexandre; PhiloBiblon; TACT; TUSTEP; UNITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87AD7R5B,book,2004,"José Luis, Molinuevo",Humanismo y nuevas tecnologías,,84-206-4596-6,,,,,2004,2025-06-24 18:36:15,2026-02-17 01:57:04,,,,,,,,,,,,,Alianza,Madrid,Español,,,,,,,,<p>00050</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IICQ78B3,book,2015,"Moretti, Franco",Lectura distante,,978-987-719-090-8,,,,,2015,2025-06-24 18:36:15,2026-02-17 01:57:04,,,,,,,,,,,,,Fondo de Cultura Económica,Buenos Aires,,,,,,,,,"¿Por qué un historiador de la literatura llega a pensar en mapas literarios, series de novelas, flujos de traducción y diagramas de colecciones bibliográficas? En los diez ensayos reunidos en este volumen Franco Moretti reconstruye el itinerario intelectual que siguió su idea de la ""lectura distante"", desde el estudio de la evolución morfológica al análisis de datos cuantitativos. ¿Cómo funciona la teoría de la evolución para comprender el éxito o el fracaso de determinadas obras? ¿Puede el procesamiento de siete mil títulos decirnos algo sobre la novela como género? ¿Es efectiva una red de nodos para analizar el teatro de Shakespeare? Moretti se aleja de la lectura directa y utiliza mapas, series y árboles para arriesgar hipótesis sobre el sistema literario mundial. En estas páginas, sostiene: ""El término ""literatura mundial"" existe desde hace casi dos siglos, pero aún no hemos elaborado una teoría genuina del objeto al que se refiere, por muy flexible que sea su definición. No hemos reunido un conjunto de conceptos ni hemos concebido una hipótesis para organizar la inmensa cantidad de datos que constituyen la literatura mundial. No sabemos qué es la literatura mundial.",,,#nosource,,,,"Mosconi, Lilia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CQ9MZLZ9,book,2018,"Vinck, Dominique",Humanidades digitales: la cultura frente a las nuevas tecnologías,,978-84-17341-10-7,,,,,2018,2025-06-24 18:36:15,2026-02-17 01:57:04,,,,,,,,Humanidades digitales,,,,,Gedisa,México,Spanish,,,,,,,,<p>OCLC: 1117760787</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XCHBAQL3,book,2018,,Humanidades Digitales Retos Recursos y Nuevas Propuestas,,,,,,,2018,2025-06-24 18:36:14,2026-02-17 01:57:04,,,,,,,,,,,,,Agilice Digital,Valladolid,,,,,,,,,"<div class=""comment"">
<p>This book needs an abstract or excerpt, and it doesn't have a Google Books description available to use. For a customized abstract or excerpt, add a note to the item in the 
<a href=""github.com/{{github}}/{{BASE_URL}}"">Zotero library</a></p>
</div>",,,Humanidades digitales; Volumen editado,,"Álvarez Ramos, Eva; Blasco Pascual, Javier",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7WJY77CL,book,2012,"Torrens Álvarez, María Jesús; Pedro, Sánchez-Prieto Borja,",Nuevas perspectivas para la edición y el estudio de documentos hispánicos antiguos,,,,,http://www.peterlang.com/download/toc/65496/toc_431142.pdf,,2012,2025-06-24 18:36:12,2026-02-17 01:57:04,,,,,,,,,,,,,Peter Lang,Bern,,,,,,,,,<p>Pedir por CCBC</p>; <p>Pedir por CCBC</p>; <p>ZSCC: 0000007</p>,,,#nosource; Edición digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SG5B6MYW,book,2018,,"Humanidades digitales: recepción, institucionalización y crítica",,978-607-8560-59-2 978-607-8560-60-8 978-607-8560-58-5,,,,,2018,2025-06-24 18:36:15,2026-02-17 01:57:04,,,,,,,,,,,,,Bonilla Artigas,Ciudad de México,Spanish,,,,,,,,<p>OCLC: 1098731766</p>,,,#nosource,,"Galina Russell, Isabel; Barrón Tovar, José Francisco; Digitales, Encuentro de Humanistas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJUCKVL4,book,2018,,"Humanidades digitales: recepción, institucionalización y crítica",,978-607-8560-59-2 978-607-8560-60-8 978-607-8560-58-5,,,,,2018,2025-06-24 18:35:59,2026-02-17 01:57:04,,,,,,,,,,,,,Bonilla Artigas,Ciudad de México,Spanish,,,,,,,,<p>OCLC: 1098731766</p>,,,#nosource,,"Galina Russell, Isabel; Barrón Tovar, José Francisco; Digitales, Encuentro de Humanistas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWDP5QLI,book,2012,"Torrens Álvarez, María Jesús; Pedro, Sánchez-Prieto Borja,",Nuevas perspectivas para la edición y el estudio de documentos hispánicos antiguos,,,,,http://www.peterlang.com/download/toc/65496/toc_431142.pdf,,2012,2025-06-24 18:35:57,2026-02-17 01:57:04,,,,,,,,,,,,,Peter Lang,Bern,,,,,,,,,<p>Pedir por CCBC</p>; <p>Pedir por CCBC</p>; <p>ZSCC: 0000007</p>,,,#nosource; Edición digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UL8LP7I8,book,2018,,"Humanidades digitales: recepción, institucionalización y crítica",,978-607-8560-59-2 978-607-8560-60-8 978-607-8560-58-5,,,,,2018,2025-06-24 17:08:37,2026-02-17 01:57:04,,,,,,,,,,,,,Bonilla Artigas,Ciudad de México,Spanish,,,,,,,,<p>OCLC: 1098731766</p>,,,#nosource,,"Galina Russell, Isabel; Barrón Tovar, José Francisco; Digitales, Encuentro de Humanistas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWFUB69V,book,2012,"Torrens Álvarez, María Jesús; Pedro, Sánchez-Prieto Borja,",Nuevas perspectivas para la edición y el estudio de documentos hispánicos antiguos,,,,,http://www.peterlang.com/download/toc/65496/toc_431142.pdf,,2012,2025-06-24 17:08:32,2026-02-17 01:57:04,,,,,,,,,,,,,Peter Lang,Bern,,,,,,,,,<p>Pedir por CCBC</p>; <p>Pedir por CCBC</p>; <p>ZSCC: 0000007</p>,,,#nosource; Edición digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W7YX7KVV,book,2020,"Samaniego, Enrique",Historia de la medicina,,978-84-17924-40-9,,,,,2020,2025-06-24 17:08:39,2026-02-17 01:57:04,,,,,,,,,,,,,Club universitario,San Vicente,Español,,,,,,,,"<div class=""comment"">
<p>This book needs an abstract or excerpt, and it doesn't have a Google Books description available to use. For a customized abstract or excerpt, add a note to the item in the 
<a href=""github.com/{{github}}/{{BASE_URL}}"">Zotero library</a></p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU2RLZLY,book,2020,"Scarpaci, Pablo (ed)","Punto Alto, poetas rosaleñas",,,,,https://biblioestrada.com.ar/wp-content/uploads/2020/10/PUNTO-ALTO-Poetas-Rosale%C3%B1as.pdf,"Antología de poetas rosaleñas editadas en pandemia y fuente de la declaración del día de la escritora rosaleña, en homenaja a Amalia Muradás de Donato, escritora local. Este es el primer libro electrónico publicado en Punta Alta, y provocó una revolución en el ámbito cultural local que comenzó a mirar a la edición digital como una opción posible para editar literatura.",2020,2025-06-24 17:08:51,2026-02-17 01:57:04,,,,,01,,,,autoras rosaleñas,02,,,Una Pálida Idea,Punta Alta,español,Atribución-NoComercial-SinDerivadas 4.0 Internacional (CC BY-NC-ND 4.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ra.,,,,,,,,,,,,,,,,,,,,,,,,,,
GFVLRLTN,book,2021,"Calvo Tello, José",The Novel in the Spanish Silver Age A Digital Analysis of Genre Using Machine Learning,,978-3-8376-5925-2,,,,,2021,2021-10-13 11:58:53,2025-10-30 07:12:57,,,,,,,,,,,,,,,English,,,,,Open WorldCat,,00000  OCLC: 1249009672,<p>00000 OCLC: 1249009672</p>; <p>00000 OCLC: 1249009672</p>; <p>00000 OCLC: 1249009672</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4KZDY4GP,book,2021,"Rodríguez Pérez, Martha Eugenia; Echavarría Rodríguez, Ruy",La medicina en la historia,,978-607-8546-38-1,,,,,2021,2025-06-24 17:08:39,2026-02-17 01:57:04,,,,,,,,,,,,,Panamericana,México,Español,,,,,,,,"SECCIÓN 01MEDICINA, HISTORIA Y FILOSOFÍACapítulo 1Historia, cultura y filosofía de la medicinaCapítulo 2Cultura, conocimiento médico y dolorSECCIÓN 02MODELOS MÉDICOS MÁGICOS, EMPÍRICOS Y TEÚRGICOS,Capítulo 3Paleopatología y medicina en la PrehistoriaCapítulo 4Medicina en MesopotamiaCapítulo 5Medicina en Egipto antiguoCapítulo 6La medicina del Indostán en la antigüedadCapítulo 7Medicina chinaCapítulo 8Medicina hebrea prehelenísticaSECCIÓN 03MODELO HUMORALISTA. MEDICINA ANTIGUACapítulo 9Medicina griega hipocrática y de AlejandríaCapítulo 10La medicina romana, Galeno y el galenismoSECCIÓN 04MODELO HUMORALISTA TEÚRGICO. MEDICINA EN EL MUNDO CRISTIANO Y MEDIEVALCapítulo 11Medicina cristianaCapítulo 12Medicina bizantinaCapítulo 13La medicina islámicaCapítulo 14Medicina medieval altaCapítulo 15Medicina medieval bajaSECCIÓN 05MEDICINA Y HUMANISMO EN LOS SIGLOS XV-XVICapítulo 16Revolución científica y medicina. El gran cambio de paradigmaCapítulo 17Medicina náhuatl prehispánicaCapítulo 18Medicina novohispana en el siglo XVI, 187SECCIÓN 06MEDICINA EUROPEA Y AMERICANA EN LOS SIGLOS XVII-XVIIICapítulo 19Sistemas médicos en el siglo XVIICapítulo 20Medicina de la Ilustración. El siglo de la anatomía patológicaCapítulo 21Medicina novohispana en el siglo XVIICapítulo 22Medicina novohispana en el siglo XVIIISECCIÓN 07MODELO MÉDICO CIENTÍFICO EN EL SIGLO XIXCapítulo 23El siglo XIX. La centuria en que la medicina se convirtió en cienciaCapítulo 24La medicina mexicana en el siglo XIX. Los inicios del México independienteCapítulo 25La medicina mexicana en la segunda mitad del siglo XIXSECCIÓN 08MEDICINA CONTEMPORÁNEA EN LOS SIGLOS XX-XXICapítulo 26Medicina universal, siglos XX-XXIApéndiceCapítulo 27La medicina en México, siglos XX-XXICapítulo 28Los médicos del futuro y el futuro de los médicos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CVFEBNQ,book,2021,"Martínez Hernández, Carlos Alberto",El Estante DIgital,,978-607-39-1113-9,,,https://ri-ng.uaq.mx/xmlui/bitstream/handle/123456789/3646/El%20estante%20digital%20-%20Carlos%20Alberto%20Mart%c3%adnez%20Hern%c3%a1ndez.pdf?sequence=3&isAllowed=y,,2021,2024-11-10 17:12:25,2026-02-17 01:57:04,,,149,,,,,,,,,,Universidad Autónoma de Querétaro,México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSU3S5U3,book,2022,,Global debates in the digital humanities,,978-1-4529-6710-3,,,,"""This collection addresses the lack of perspectives beyond Westernized and Anglophone contexts in the digital humanities. Focused on work that has been underappreciated for linguistic, cultural, or geopolitical reasons, contributors showcase alternative histories that detail the rise of the digital humanities in the Global South and other ""invisible"" contexts and explore the implications of a truly global digital humanities""--",2022,2022-08-12 16:34:14,2025-10-30 07:12:49,,,1,,,,,,Debates in the digital humanities,,,,University of Minnesota Press,Minneapolis,,,,,,Library of Congress ISBN,AZ105,,"A necessary volume of essays working to decolonize the digital humanities Often conceived of as an all-inclusive “big tent,” digital humanities has in fact been troubled by a lack of perspectives beyond Westernized and Anglophone contexts and assumptions. This latest collection in the Debates in the Digital Humanities series seeks to address this deficit in the field. Focused on thought and work that has been underappreciated for linguistic, cultural, or geopolitical reasons, contributors showcase alternative histories and perspectives that detail the rise of the digital humanities in the Global South and other “invisible” contexts and explore the implications of a globally diverse digital humanities. Advancing a vision of the digital humanities as a space where we can reimagine basic questions about our cultural and historical development, this volume challenges the field to undertake innovation and reform. Contributors: Maria José Afanador-Llach, U de los Andes, Bogotá; Maira E. Álvarez, U of Houston; Purbasha Auddy, Jadavpur U; Diana Barreto Ávila, U of British Columbia; Deepti Bharthur, IT for Change; Sayan Bhattacharyya, Singapore U of Technology and Design; Anastasia Bonch-Osmolovskaya, National Research U Higher School of Economics; Jing Chen, Nanjing U; Carlton Clark, Kazimieras Simonavičius U, Vilnius; Carolina Dalla Chiesa, Erasmus U, Rotterdam; Gimena del Rio Riande, Institute of Bibliographic Research and Textual Criticism; Leonardo Foletto, U of São Paulo; Rahul K. Gairola, Murdoch U; Sofia Gavrilova, Leibniz Institute for Regional Geography; Andre Goodrich, North-West U; Anita Gurumurthy, IT for Change; Aliz Horvath, Eötvös Loránd U; Igor Kim, Russian Academy of Sciences; Inna Kizhner, Siberian Federal U; Cédric Leterme, Tricontinental Center; Andres Lombana-Bermudez, Pontificia, U Javeriana, Bogotá; Lev Manovich, City U of New York; Itay Marienberg-Milikowsky, Ben-Gurion U of the Negev; Maciej Maryl, Polish Academy of Sciences; Nirmala Menon, Indian Institute of Technology, Indore; Boris Orekhov, National Research U Higher School of Economics; Ernesto Priego, U of London; Sylvia Fernández Quintanilla, U of Kansas; Nuria Rodríguez-Ortega, U of Málaga; Steffen Roth, U of Turku; Dibyadyuti Roy, Indian Institute of Technology, Jodhpur; Maxim Rumyantsev, Siberian Federal U; Puthiya Purayil Sneha, Centre for Internet and Society, Bengaluru; Juan Steyn, South African Centre for Digital Language Resources; Melissa Terras, U of Edinburgh; Ernesto Miranda Trigueros, U of the Cloister of Sor Juana; Lik Hang Tsui, City U of Hong Kong; Tim Unwin, U of London; Lei Zhang, U of Wisconsin–La Crosse.",,,Social aspects; Learning and scholarship; Research; Developing countries; Digital humanities; Humanities; #nosource,,"Fiormonte, Domenico; Chaudhuri, Sukanta; Ricaurte, Paola",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
